id,name,height,weight,types,abilities,base_stats,front_pic_link,back_pic_link
1005,roaring-moon,20,3800,"['dragon', 'dark']",['protosynthesis'],"{'hp': 105, 'attack': 139, 'defense': 71, 'special-attack': 55, 'special-defense': 101, 'speed': 119}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1005.png,
1006,iron-valiant,14,350,"['fairy', 'fighting']",['quark-drive'],"{'hp': 74, 'attack': 130, 'defense': 90, 'special-attack': 120, 'special-defense': 60, 'speed': 116}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1006.png,
1007,koraidon,25,3030,"['fighting', 'dragon']",['orichalcum-pulse'],"{'hp': 100, 'attack': 135, 'defense': 115, 'special-attack': 85, 'special-defense': 100, 'speed': 135}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1007.png,
1008,miraidon,35,2400,"['electric', 'dragon']",['hadron-engine'],"{'hp': 100, 'attack': 85, 'defense': 100, 'special-attack': 135, 'special-defense': 115, 'speed': 135}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1008.png,
1009,walking-wake,35,2800,"['water', 'dragon']",['protosynthesis'],"{'hp': 99, 'attack': 83, 'defense': 91, 'special-attack': 125, 'special-defense': 83, 'speed': 109}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1009.png,
1010,iron-leaves,15,1250,"['grass', 'psychic']",['quark-drive'],"{'hp': 90, 'attack': 130, 'defense': 88, 'special-attack': 70, 'special-defense': 108, 'speed': 104}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1010.png,
1011,dipplin,4,97,"['grass', 'dragon']","['supersweet-syrup', 'gluttony', 'sticky-hold']","{'hp': 80, 'attack': 80, 'defense': 110, 'special-attack': 95, 'special-defense': 80, 'speed': 40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1011.png,
1012,poltchageist,1,11,"['grass', 'ghost']","['hospitality', 'heatproof']","{'hp': 40, 'attack': 45, 'defense': 45, 'special-attack': 74, 'special-defense': 54, 'speed': 50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1012.png,
1013,sinistcha,2,22,"['grass', 'ghost']","['hospitality', 'heatproof']","{'hp': 71, 'attack': 60, 'defense': 106, 'special-attack': 121, 'special-defense': 80, 'speed': 70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1013.png,
1014,okidogi,18,922,"['poison', 'fighting']","['toxic-chain', 'guard-dog']","{'hp': 88, 'attack': 128, 'defense': 115, 'special-attack': 58, 'special-defense': 86, 'speed': 80}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1014.png,
1015,munkidori,10,122,"['poison', 'psychic']","['toxic-chain', 'frisk']","{'hp': 88, 'attack': 75, 'defense': 66, 'special-attack': 130, 'special-defense': 90, 'speed': 106}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1015.png,
1016,fezandipiti,14,301,"['poison', 'fairy']","['toxic-chain', 'technician']","{'hp': 88, 'attack': 91, 'defense': 82, 'special-attack': 70, 'special-defense': 125, 'speed': 99}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1016.png,
1017,ogerpon,12,398,['grass'],['defiant'],"{'hp': 80, 'attack': 120, 'defense': 84, 'special-attack': 60, 'special-defense': 96, 'speed': 110}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1017.png,
1018,archaludon,20,600,"['steel', 'dragon']","['stamina', 'sturdy', 'stalwart']","{'hp': 90, 'attack': 105, 'defense': 130, 'special-attack': 125, 'special-defense': 65, 'speed': 85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1018.png,
1019,hydrapple,18,930,"['grass', 'dragon']","['supersweet-syrup', 'regenerator', 'sticky-hold']","{'hp': 106, 'attack': 80, 'defense': 110, 'special-attack': 120, 'special-defense': 80, 'speed': 44}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1019.png,
1020,gouging-fire,35,5900,"['fire', 'dragon']",['protosynthesis'],"{'hp': 105, 'attack': 115, 'defense': 121, 'special-attack': 65, 'special-defense': 93, 'speed': 91}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1020.png,
1021,raging-bolt,52,4800,"['electric', 'dragon']",['protosynthesis'],"{'hp': 125, 'attack': 73, 'defense': 91, 'special-attack': 137, 'special-defense': 89, 'speed': 75}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1021.png,
1022,iron-boulder,15,1625,"['rock', 'psychic']",['quark-drive'],"{'hp': 90, 'attack': 120, 'defense': 80, 'special-attack': 68, 'special-defense': 108, 'speed': 124}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1022.png,
1023,iron-crown,16,1560,"['steel', 'psychic']",['quark-drive'],"{'hp': 90, 'attack': 72, 'defense': 100, 'special-attack': 122, 'special-defense': 108, 'speed': 98}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1023.png,
1024,terapagos,2,65,['normal'],['tera-shift'],"{'hp': 90, 'attack': 65, 'defense': 85, 'special-attack': 65, 'special-defense': 85, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1024.png,
1025,pecharunt,3,3,"['poison', 'ghost']",['poison-puppeteer'],"{'hp': 88, 'attack': 88, 'defense': 160, 'special-attack': 88, 'special-defense': 88, 'speed': 88}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1025.png,
10001,deoxys-attack,17,608,['psychic'],['pressure'],"{'hp': 50, 'attack': 180, 'defense': 20, 'special-attack': 180, 'special-defense': 20, 'speed': 150}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10001.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/386-attack.png
10002,deoxys-defense,17,608,['psychic'],['pressure'],"{'hp': 50, 'attack': 70, 'defense': 160, 'special-attack': 70, 'special-defense': 160, 'speed': 90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10002.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/386-defense.png
10003,deoxys-speed,17,608,['psychic'],['pressure'],"{'hp': 50, 'attack': 95, 'defense': 90, 'special-attack': 95, 'special-defense': 90, 'speed': 180}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10003.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/386-speed.png
10004,wormadam-sandy,5,65,"['bug', 'ground']","['anticipation', 'overcoat']","{'hp': 60, 'attack': 79, 'defense': 105, 'special-attack': 59, 'special-defense': 85, 'speed': 36}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10004.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/413-sandy.png
10005,wormadam-trash,5,65,"['bug', 'steel']","['anticipation', 'overcoat']","{'hp': 60, 'attack': 69, 'defense': 95, 'special-attack': 69, 'special-defense': 95, 'speed': 36}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10005.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/413-trash.png
10006,shaymin-sky,4,52,"['grass', 'flying']",['serene-grace'],"{'hp': 100, 'attack': 103, 'defense': 75, 'special-attack': 120, 'special-defense': 75, 'speed': 127}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10006.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/492-sky.png
10007,giratina-origin,69,6500,"['ghost', 'dragon']",['levitate'],"{'hp': 150, 'attack': 120, 'defense': 100, 'special-attack': 120, 'special-defense': 100, 'speed': 90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10007.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/487-origin.png
10008,rotom-heat,3,3,"['electric', 'fire']",['levitate'],"{'hp': 50, 'attack': 65, 'defense': 107, 'special-attack': 105, 'special-defense': 107, 'speed': 86}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10008.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/479-heat.png
10009,rotom-wash,3,3,"['electric', 'water']",['levitate'],"{'hp': 50, 'attack': 65, 'defense': 107, 'special-attack': 105, 'special-defense': 107, 'speed': 86}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10009.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/479-wash.png
10010,rotom-frost,3,3,"['electric', 'ice']",['levitate'],"{'hp': 50, 'attack': 65, 'defense': 107, 'special-attack': 105, 'special-defense': 107, 'speed': 86}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10010.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/479-frost.png
10011,rotom-fan,3,3,"['electric', 'flying']",['levitate'],"{'hp': 50, 'attack': 65, 'defense': 107, 'special-attack': 105, 'special-defense': 107, 'speed': 86}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10011.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/479-fan.png
10012,rotom-mow,3,3,"['electric', 'grass']",['levitate'],"{'hp': 50, 'attack': 65, 'defense': 107, 'special-attack': 105, 'special-defense': 107, 'speed': 86}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10012.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/479-mow.png
10013,castform-sunny,3,8,['fire'],['forecast'],"{'hp': 70, 'attack': 70, 'defense': 70, 'special-attack': 70, 'special-defense': 70, 'speed': 70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10013.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/351-sunny.png
10014,castform-rainy,3,8,['water'],['forecast'],"{'hp': 70, 'attack': 70, 'defense': 70, 'special-attack': 70, 'special-defense': 70, 'speed': 70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10014.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/351-rainy.png
10015,castform-snowy,3,8,['ice'],['forecast'],"{'hp': 70, 'attack': 70, 'defense': 70, 'special-attack': 70, 'special-defense': 70, 'speed': 70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10015.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/351-snowy.png
10016,basculin-blue-striped,10,180,['water'],"['rock-head', 'adaptability', 'mold-breaker']","{'hp': 70, 'attack': 92, 'defense': 65, 'special-attack': 80, 'special-defense': 55, 'speed': 98}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10016.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/550-blue-striped.png
10017,darmanitan-zen,13,929,"['fire', 'psychic']","['sheer-force', 'zen-mode']","{'hp': 105, 'attack': 30, 'defense': 105, 'special-attack': 140, 'special-defense': 105, 'speed': 55}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10017.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/555-zen.png
10018,meloetta-pirouette,6,65,"['normal', 'fighting']",['serene-grace'],"{'hp': 100, 'attack': 128, 'defense': 90, 'special-attack': 77, 'special-defense': 77, 'speed': 128}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10018.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/648-pirouette.png
10019,tornadus-therian,14,630,['flying'],['regenerator'],"{'hp': 79, 'attack': 100, 'defense': 80, 'special-attack': 110, 'special-defense': 90, 'speed': 121}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10019.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/641-therian.png
10020,thundurus-therian,30,610,"['electric', 'flying']",['volt-absorb'],"{'hp': 79, 'attack': 105, 'defense': 70, 'special-attack': 145, 'special-defense': 80, 'speed': 101}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10020.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/642-therian.png
10021,landorus-therian,13,680,"['ground', 'flying']",['intimidate'],"{'hp': 89, 'attack': 145, 'defense': 90, 'special-attack': 105, 'special-defense': 80, 'speed': 91}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10021.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/645-therian.png
10022,kyurem-black,33,3250,"['dragon', 'ice']",['teravolt'],"{'hp': 125, 'attack': 170, 'defense': 100, 'special-attack': 120, 'special-defense': 90, 'speed': 95}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10022.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/646-black.png
10023,kyurem-white,36,3250,"['dragon', 'ice']",['turboblaze'],"{'hp': 125, 'attack': 120, 'defense': 90, 'special-attack': 170, 'special-defense': 100, 'speed': 95}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10023.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/646-white.png
10024,keldeo-resolute,14,485,"['water', 'fighting']",['justified'],"{'hp': 91, 'attack': 72, 'defense': 90, 'special-attack': 129, 'special-defense': 90, 'speed': 108}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10024.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/647-resolute.png
10025,meowstic-female,6,85,['psychic'],"['keen-eye', 'infiltrator', 'competitive']","{'hp': 74, 'attack': 48, 'defense': 76, 'special-attack': 83, 'special-defense': 81, 'speed': 104}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10025.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10025.png
10026,aegislash-blade,17,530,"['steel', 'ghost']",['stance-change'],"{'hp': 60, 'attack': 140, 'defense': 50, 'special-attack': 140, 'special-defense': 50, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10026.png,
10027,pumpkaboo-small,3,35,"['ghost', 'grass']","['pickup', 'frisk', 'insomnia']","{'hp': 44, 'attack': 66, 'defense': 70, 'special-attack': 44, 'special-defense': 55, 'speed': 56}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10027.png,
10028,pumpkaboo-large,5,75,"['ghost', 'grass']","['pickup', 'frisk', 'insomnia']","{'hp': 54, 'attack': 66, 'defense': 70, 'special-attack': 44, 'special-defense': 55, 'speed': 46}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10028.png,
10029,pumpkaboo-super,8,150,"['ghost', 'grass']","['pickup', 'frisk', 'insomnia']","{'hp': 59, 'attack': 66, 'defense': 70, 'special-attack': 44, 'special-defense': 55, 'speed': 41}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10029.png,
10030,gourgeist-small,7,95,"['ghost', 'grass']","['pickup', 'frisk', 'insomnia']","{'hp': 55, 'attack': 85, 'defense': 122, 'special-attack': 58, 'special-defense': 75, 'speed': 99}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10030.png,
10031,gourgeist-large,11,140,"['ghost', 'grass']","['pickup', 'frisk', 'insomnia']","{'hp': 75, 'attack': 95, 'defense': 122, 'special-attack': 58, 'special-defense': 75, 'speed': 69}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10031.png,
10032,gourgeist-super,17,390,"['ghost', 'grass']","['pickup', 'frisk', 'insomnia']","{'hp': 85, 'attack': 100, 'defense': 122, 'special-attack': 58, 'special-defense': 75, 'speed': 54}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10032.png,
10033,venusaur-mega,24,1555,"['grass', 'poison']",['thick-fat'],"{'hp': 80, 'attack': 100, 'defense': 123, 'special-attack': 122, 'special-defense': 120, 'speed': 80}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10033.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10033.png
10034,charizard-mega-x,17,1105,"['fire', 'dragon']",['tough-claws'],"{'hp': 78, 'attack': 130, 'defense': 111, 'special-attack': 130, 'special-defense': 85, 'speed': 100}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10034.png,
10035,charizard-mega-y,17,1005,"['fire', 'flying']",['drought'],"{'hp': 78, 'attack': 104, 'defense': 78, 'special-attack': 159, 'special-defense': 115, 'speed': 100}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10035.png,
10036,blastoise-mega,16,1011,['water'],['mega-launcher'],"{'hp': 79, 'attack': 103, 'defense': 120, 'special-attack': 135, 'special-defense': 115, 'speed': 78}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10036.png,
10037,alakazam-mega,12,480,['psychic'],['trace'],"{'hp': 55, 'attack': 50, 'defense': 65, 'special-attack': 175, 'special-defense': 105, 'speed': 150}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10037.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10037.png
10038,gengar-mega,14,405,"['ghost', 'poison']",['shadow-tag'],"{'hp': 60, 'attack': 65, 'defense': 80, 'special-attack': 170, 'special-defense': 95, 'speed': 130}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10038.png,
10039,kangaskhan-mega,22,1000,['normal'],['parental-bond'],"{'hp': 105, 'attack': 125, 'defense': 100, 'special-attack': 60, 'special-defense': 100, 'speed': 100}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10039.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10039.png
10040,pinsir-mega,17,590,"['bug', 'flying']",['aerilate'],"{'hp': 65, 'attack': 155, 'defense': 120, 'special-attack': 65, 'special-defense': 90, 'speed': 105}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10040.png,
10041,gyarados-mega,65,3050,"['water', 'dark']",['mold-breaker'],"{'hp': 95, 'attack': 155, 'defense': 109, 'special-attack': 70, 'special-defense': 130, 'speed': 81}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10041.png,
